,business_id,open_date,target,num_months_with_rev,stars_avg_l12m,stars_avg_l9m,stars_avg_l6m,stars_avg_l3m,rev_avg_month_l12m,rev_avg_month_l9m,rev_avg_month_l6m,rev_avg_month_l3m
2666,sSpZSUMEbg9uj-Fkyw3Tog,2011-10-01,0,4,2.25,2.6666666666666665,2.6666666666666665,2.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666
2667,sVv9E7PrAMPD9zjSHj21XA,2014-05-01,0,11,4.1875,4.368421052631579,4.3076923076923075,5.0,2.6666666666666665,2.111111111111111,2.1666666666666665,1.3333333333333333
2668,sWwCwjsd27k0Y8m1RIWZEg,2010-02-01,0,10,3.4516129032258065,3.526315789473684,3.5,3.7777777777777777,2.5833333333333335,2.111111111111111,3.0,3.0
2669,sWzzhyVrxwvwyoxzFH0mSQ,2013-09-01,0,9,4.62962962962963,4.545454545454546,4.583333333333333,4.333333333333333,2.25,2.4444444444444446,2.0,2.0
2670,sXoIcZlAQdQS08IqRBL0dg,2014-05-01,1,10,3.9285714285714284,3.75,4.0,4.6,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667
2671,sYDc1TENwCKLHvprBa5rLw,2013-07-01,0,9,2.75,2.5,2.75,3.5,2.3333333333333335,1.5555555555555556,1.3333333333333333,1.3333333333333333
2672,sZkmUH_oRUhCgb4uhoS-zQ,2016-02-01,0,9,2.8421052631578947,2.909090909090909,2.4444444444444446,2.1666666666666665,1.5833333333333333,1.2222222222222223,1.5,2.0
2673,sZq-qUvoLgYxlDmIcxYWDg,2016-03-01,0,12,3.5547945205479454,3.5054945054945055,3.3469387755102042,3.259259259259259,12.166666666666666,10.11111111111111,8.166666666666666,9.0
2674,sh2BWhfUy0MwGZ0-eHfaAQ,2017-08-01,0,8,3.764705882352941,3.8,4.5,4.5,1.4166666666666667,1.1111111111111112,0.3333333333333333,0.0
2675,sh69ApUyPhAltAMpv5vX3w,2016-06-01,0,12,4.166666666666667,4.1891891891891895,4.541666666666667,4.5,4.5,4.111111111111111,4.0,3.3333333333333335
2676,si0aURvXxdwP04oJqkr_zA,2010-01-01,0,8,3.1052631578947367,2.909090909090909,3.25,2.8,1.5833333333333333,1.2222222222222223,1.3333333333333333,1.6666666666666667
2677,sjiTzC2aoy13iPuIvk37Ew,2016-11-01,0,12,4.595744680851064,4.620689655172414,4.5,4.454545454545454,3.9166666666666665,3.2222222222222223,3.6666666666666665,3.6666666666666665
2678,skKvWc8KwSAhj5Zf_pe7Dg,2013-03-01,0,9,3.823529411764706,3.727272727272727,4.0,4.5,1.4166666666666667,1.2222222222222223,1.1666666666666667,1.3333333333333333
2679,skQ-HIR664Ivp2-A4kOfnA,2008-07-01,0,3,4.5,4.5,5.0,5.0,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.3333333333333333
2680,skoASvPtw6hzzURJSzjZJw,2017-11-01,0,5,1.4791666666666667,1.2857142857142858,1.2857142857142858,1.2857142857142858,4.0,3.111111111111111,0.0,0.0
2681,sl0JapB6x1VKUVY2PyJ7rA,2017-11-01,0,5,4.8604651162790695,4.777777777777778,4.777777777777778,4.777777777777778,3.5833333333333335,3.0,0.0,0.0
2682,smBsHggLvIuABgntBvlYLw,2012-12-01,0,11,4.023809523809524,4.083333333333333,4.071428571428571,4.0,3.5,2.6666666666666665,2.3333333333333335,2.3333333333333335
2683,svFq2-4Yv5bIXtB2EK24Ow,2016-02-01,0,12,4.148936170212766,4.222222222222222,4.196428571428571,4.222222222222222,11.75,10.0,9.333333333333334,9.0
2684,svT1TdTgTd4k4-utMCQU8w,2017-03-01,0,12,4.2047244094488185,4.107142857142857,4.235294117647059,4.346153846153846,10.583333333333334,9.333333333333334,8.5,8.666666666666666
2685,swX3Vj3dQsz1YlCRmwNQEQ,2011-02-01,0,12,4.230769230769231,4.16,4.1875,4.6,3.25,2.7777777777777777,2.6666666666666665,1.6666666666666667
2686,szeG61Jn4dFrLqhZy0m_ug,2012-02-01,0,5,3.1666666666666665,3.6,3.5,3.0,0.5,0.5555555555555556,0.6666666666666666,0.6666666666666666
2687,szlK9dJSHeSACNYFO9tfwg,2015-09-01,1,12,3.8925619834710745,4.0,3.971014492753623,4.0588235294117645,10.083333333333334,10.88888888888889,11.5,11.333333333333334
2688,t1XAck4oVs41zQ1gtgRGAw,2015-07-01,0,11,3.4915254237288136,3.108108108108108,3.2083333333333335,2.9411764705882355,4.916666666666667,4.111111111111111,4.0,5.666666666666667
2689,t1jjPdw0-Z5afaZyGJlJgA,2018-01-01,0,2,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,0.5833333333333334,0.0,0.0,0.0
2690,t4P-8drZzj3TMwA_WU-4Zg,2016-03-01,0,12,3.9615384615384617,3.7777777777777777,3.3076923076923075,3.0,2.1666666666666665,2.0,2.1666666666666665,2.6666666666666665
2691,t61eGISz7qMOxEe7o3vwEw,2014-10-01,1,12,4.417721518987341,4.350877192982456,4.324324324324325,4.055555555555555,6.583333333333333,6.333333333333333,6.166666666666667,6.0
2692,t7jfo2Txq8CPqPz6F2KDBw,2016-04-01,0,12,4.216216216216216,4.135416666666667,4.081967213114754,3.96,12.333333333333334,10.666666666666666,10.166666666666666,8.333333333333334
2693,tAEKCC7h9h9A79SfYx0Prg,2009-11-01,0,4,2.75,2.6666666666666665,2.6666666666666665,2.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666
2694,tCkd8eAx2mR0oioQcqkxPw,2014-09-01,0,12,3.911392405063291,3.7555555555555555,3.942857142857143,3.7142857142857144,6.583333333333333,5.0,5.833333333333333,4.666666666666667
2695,tHj-qit81yhbDo7DGjeD1w,2017-12-01,0,4,3.5,2.5,2.5,2.5,0.5,0.2222222222222222,0.0,0.0
2696,tI7dXg2UboJozj28v7sjLw,2011-05-01,0,8,3.5294117647058822,3.5555555555555554,3.2,1.0,1.4166666666666667,1.0,0.8333333333333334,0.3333333333333333
2697,tIOjJWfu4Dqz-FIzXHRvCg,2017-07-01,0,9,4.388888888888889,4.527777777777778,4.666666666666667,4.666666666666667,6.0,4.0,3.0,0.0
2698,tIauOelAC3BZk_xhMoDBUg,2007-03-01,0,7,4.25,4.142857142857143,3.8,4.5,0.6666666666666666,0.7777777777777778,0.8333333333333334,0.6666666666666666
2699,tKi4OvAlckcVzeP92InsOQ,2015-07-01,0,12,3.991304347826087,4.061728395061729,4.017543859649122,4.242424242424242,9.583333333333334,9.0,9.5,11.0
2700,tLCZdAt83gvD6Me_Vshu1w,2014-10-01,0,12,2.736842105263158,2.6538461538461537,2.1176470588235294,1.7777777777777777,3.1666666666666665,2.888888888888889,2.8333333333333335,3.0
2701,tR4VVIdzcJCQus4GUFq3IA,2016-10-01,0,12,4.264150943396227,4.2,4.291666666666667,4.333333333333333,4.416666666666667,4.444444444444445,4.0,5.0
2702,tSJTbxhAO1tJMSdeTCiZwg,2008-11-01,0,9,4.0588235294117645,3.909090909090909,3.875,3.8333333333333335,1.4166666666666667,1.2222222222222223,1.3333333333333333,2.0
2703,tT5kEAq2DFTKqc6mJ9ptCg,2017-11-01,0,5,4.8,4.6923076923076925,4.6923076923076925,4.6923076923076925,2.0833333333333335,1.4444444444444444,0.0,0.0
2704,tTktEIk4Z9O6ZNEfk1ASlA,2015-07-01,0,2,2.5,1.0,1.0,1.0,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.0
2705,tU90S8KAgeg_2dZQeYfg0w,2015-01-01,0,12,4.827586206896552,4.875,4.851851851851852,4.769230769230769,4.833333333333333,4.444444444444445,4.5,4.333333333333333
2706,tUFMDX155FxhNX3sQb2dDQ,2016-02-01,0,12,3.3628318584070795,3.6263736263736264,3.789473684210526,3.8823529411764706,18.833333333333332,10.11111111111111,6.333333333333333,5.666666666666667
2707,tV5PcOIFlB12dpcbCy78VA,2010-06-01,1,10,4.161290322580645,4.24,4.3478260869565215,4.428571428571429,2.5833333333333335,2.7777777777777777,3.8333333333333335,2.3333333333333335
2708,tVyLQzyhhinKcGzlZIFZjQ,2011-02-01,0,12,3.8378378378378377,3.608695652173913,3.5384615384615383,3.5,3.0833333333333335,2.5555555555555554,2.1666666666666665,2.0
2709,tWJWgm6o-FwwcxXa6G7l4Q,2014-05-01,0,11,4.176470588235294,4.136363636363637,4.25,3.75,2.8333333333333335,2.4444444444444446,2.0,1.3333333333333333
2710,tXR5EE1q4JesG0XWawXWUw,2017-05-01,0,11,4.248,4.273684210526316,4.320754716981132,4.304347826086956,10.416666666666666,10.555555555555555,8.833333333333334,7.666666666666667
2711,taXKuFldSoerm9SXrckh_w,2014-09-01,0,12,4.258620689655173,4.190476190476191,4.096774193548387,4.125,4.833333333333333,4.666666666666667,5.166666666666667,5.333333333333333
2712,tamr4J75GguGhF1hm1wEaA,2008-04-01,0,3,4.0,4.0,4.5,4.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2713,tccqX86MXzlpkF1jcmbP8A,2017-08-01,0,7,4.142857142857143,3.4,4.0,4.0,1.1666666666666667,0.5555555555555556,0.3333333333333333,0.0
2714,te5yQQTQYcHHtztdQJTmNw,2011-06-01,0,6,3.6666666666666665,4.0,4.0,4.0,0.5,0.4444444444444444,0.5,0.6666666666666666
2715,teo01Ceud4v4BcaJcJ_67A,2009-09-01,0,4,5.0,5.0,5.0,5.0,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333
2716,thBWpIcP6vclsHS6GfI1dw,2007-03-01,0,10,4.285714285714286,4.25,4.5,4.5,1.1666666666666667,1.3333333333333333,1.0,1.3333333333333333
2717,thLX_k20SPJ0KyusGTBIHw,2014-11-01,1,12,4.085858585858586,4.083916083916084,4.287234042553192,4.318181818181818,16.5,15.88888888888889,15.666666666666666,14.666666666666666
2718,thYC66m1cYM-uQSkMQePZQ,2012-06-01,0,10,3.769230769230769,3.5,3.5,2.7142857142857144,2.1666666666666665,1.7777777777777777,2.3333333333333335,2.3333333333333335
2719,tj3YzWsjMbPU_ivDkyOE3w,2014-02-01,0,12,3.5865384615384617,3.7901234567901234,3.803921568627451,3.782608695652174,8.666666666666666,9.0,8.5,7.666666666666667
2720,tk4XxZwUZvMJaRNo6vsqGA,2015-04-01,0,9,3.857142857142857,3.5,3.4285714285714284,4.666666666666667,1.1666666666666667,0.8888888888888888,1.1666666666666667,1.0
2721,tnvZOd2vNCLPQS1KEZxqog,2017-09-01,0,7,4.567164179104478,4.584615384615384,4.166666666666667,4.166666666666667,11.166666666666666,7.222222222222222,2.0,0.0
2722,tvUhTJcZ0R0TrP8AwuwSkQ,2017-01-01,0,8,2.04,2.0,2.142857142857143,1.6666666666666667,2.0833333333333335,1.6666666666666667,1.1666666666666667,1.0
2723,twrgw3ZaMEiS87sN5ahuuw,2013-10-01,1,11,4.3,4.3125,4.5,4.333333333333333,1.6666666666666667,1.7777777777777777,2.0,2.0
2724,txWOzC3bkYMkPg187JDEpg,2013-06-01,0,3,2.75,2.3333333333333335,2.3333333333333335,3.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666
2725,txsL_YPn8-JtpkYjtXq9mQ,2015-02-01,0,6,2.5,2.25,1.3333333333333333,1.0,1.0,0.4444444444444444,0.5,0.3333333333333333
2726,tzEMKoLQY-ZEE6r0FO_OgA,2012-08-01,1,11,3.263157894736842,3.5652173913043477,3.6842105263157894,3.6153846153846154,3.1666666666666665,2.5555555555555554,3.1666666666666665,4.333333333333333
2727,u--jf3lS_04kmQNO4liAsQ,2012-12-01,0,11,3.3333333333333335,3.4545454545454546,3.2,3.0,2.75,2.4444444444444446,2.5,2.0
2728,u1m3qTIrhZhwNjMT6n-M8g,2016-03-01,1,12,4.254237288135593,4.175,4.32,4.1875,4.916666666666667,4.444444444444445,4.166666666666667,5.333333333333333
2729,u2q_84hHvKGl5hKnAE7zNw,2008-02-01,0,5,4.0,4.166666666666667,4.0,4.0,0.5833333333333334,0.6666666666666666,0.8333333333333334,1.6666666666666667
2730,u6biYZCSOwyQ-WmXqQbbQA,2014-05-01,0,12,3.5639810426540284,3.530201342281879,3.6396396396396398,3.85,17.583333333333332,16.555555555555557,18.5,20.0
2731,u73j2VQ3TGWdMO-AG7MABw,2014-10-01,0,12,3.361111111111111,3.4189944134078214,3.466019417475728,3.7674418604651163,21.0,19.88888888888889,17.166666666666668,14.333333333333334
2732,uBZq-ny6OgE2_J4ejH6OUg,2014-09-01,0,12,4.5,4.311111111111111,4.225806451612903,4.411764705882353,5.833333333333333,5.0,5.166666666666667,5.666666666666667
2733,uCp2K_Gd5Kv4--WvB4Dtcw,2017-07-01,0,8,3.6666666666666665,4.214285714285714,4.0,4.0,2.75,1.5555555555555556,0.6666666666666666,0.0
2734,uDFtCeOLpaJc24eK70r0Eg,2013-10-01,0,6,2.6,2.7142857142857144,2.8,2.6666666666666665,0.8333333333333334,0.7777777777777778,0.8333333333333334,1.0
2735,uFMOQUE4TsxEt7ifnblBpg,2011-10-01,0,6,3.3,3.2,4.0,5.0,0.8333333333333334,0.5555555555555556,0.5,0.3333333333333333
2736,uKKNw68mZZaa1jcyszEbyA,2012-07-01,1,12,4.382716049382716,4.315789473684211,4.275,4.217391304347826,6.75,6.333333333333333,6.666666666666667,7.666666666666667
2737,uLtLJ9sbSYak2WwCb4jjDQ,2014-07-01,0,6,4.25,4.8,4.75,5.0,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.3333333333333333
2738,uNQFbFnQK-a68S1ktfD_yQ,2017-04-01,0,11,4.51948051948052,4.583333333333333,4.571428571428571,4.7407407407407405,6.416666666666667,6.666666666666667,8.166666666666666,9.0
2739,uNYBY0-josscxkihdfovYA,2011-12-01,0,1,4.0,4.0,4.0,4.0,0.08333333333333333,0.0,0.0,0.0
2740,uTlDVK8-7VwpLhHnCRTCLg,2016-12-01,0,11,2.9285714285714284,3.1176470588235294,2.8181818181818183,2.6666666666666665,2.3333333333333335,1.8888888888888888,1.8333333333333333,2.0
2741,uUKkVTCN5_qzNo1YVXMnZA,2014-10-01,0,12,4.408163265306122,4.4324324324324325,4.25,4.222222222222222,4.083333333333333,4.111111111111111,4.0,3.0
2742,uVbmY-muD5oi6Pzu-jOwgA,2017-02-01,0,12,4.915492957746479,4.901960784313726,4.921052631578948,4.875,5.916666666666667,5.666666666666667,6.333333333333333,8.0
2743,uVxckFsBlewiDoQgpOafqA,2013-01-01,0,12,3.0294117647058822,2.5238095238095237,2.642857142857143,1.8888888888888888,2.8333333333333335,2.3333333333333335,2.3333333333333335,3.0
2744,uW3XlPCCTMFxpKTU3ujPRg,2018-01-01,0,3,3.909090909090909,3.909090909090909,3.909090909090909,3.909090909090909,2.75,0.0,0.0,0.0
2745,uWJ9AtXLAlD9OgvY4ZQlIg,2017-04-01,0,11,2.142857142857143,1.967741935483871,1.625,1.625,3.5,3.4444444444444446,2.6666666666666665,2.6666666666666665
2746,uWTMa1_JDJRHE7TAKmw3ZA,2017-12-01,0,2,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.75,0.3333333333333333,0.0,0.0
2747,uXoaycCmhc3Cg4Iei8kHYA,2009-07-01,0,5,2.8,2.75,2.6666666666666665,3.5,0.4166666666666667,0.4444444444444444,0.5,0.6666666666666666
2748,u_s0zWoTlX7PoYDjtKAK2w,2011-01-01,0,5,3.8333333333333335,3.0,1.0,1.0,0.5,0.3333333333333333,0.16666666666666666,0.0
2749,uanXiHUBGq-6e6n5XwhzhA,2007-03-01,0,1,3.0,3.0,3.0,3.0,0.08333333333333333,0.0,0.0,0.0
2750,ucWcEO83-qq2YoThmauLZQ,2016-11-01,0,4,5.0,5.0,5.0,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
2751,ueoRWPGrSoZizl1ngBghqg,2014-10-01,0,12,3.9152542372881354,3.8863636363636362,4.0625,4.125,4.916666666666667,4.888888888888889,5.333333333333333,5.333333333333333
2752,ufostEB8B3PC8treZ6FjlQ,2015-03-01,0,12,4.41340782122905,4.437037037037037,4.291666666666667,4.053571428571429,14.916666666666666,15.0,16.0,18.666666666666668
2753,uhgmpe4obaRflv-r7fhB1A,2017-02-01,0,12,3.2903225806451615,3.21875,3.3529411764705883,3.6666666666666665,5.166666666666667,3.5555555555555554,2.8333333333333335,3.0
2754,uhyDNWYRSsom3VrFgOgP_w,2014-04-01,0,8,4.05,3.9444444444444446,4.153846153846154,3.875,1.6666666666666667,2.0,2.1666666666666665,2.6666666666666665
2755,ujNN29ZEn8GaipiDLOQhEw,2010-02-01,0,1,4.0,4.0,4.0,4.0,0.08333333333333333,0.0,0.0,0.0
2756,ujgpePdD8Q-fP1mPFnw0Qw,2015-02-01,0,12,4.708791208791209,4.707692307692308,4.631578947368421,4.638888888888889,15.166666666666666,14.444444444444445,12.666666666666666,12.0
2757,ukCTLs6T8LY1eUBXiAlmCg,2014-03-01,1,12,4.285714285714286,4.290697674418604,4.238095238095238,4.3125,10.5,9.555555555555555,10.5,10.666666666666666
2758,ulxNhDgN5aMC7bwG6maJIQ,2017-04-01,0,12,3.909090909090909,3.75,3.090909090909091,3.75,2.75,2.2222222222222223,1.8333333333333333,1.3333333333333333
2759,umYiQTIxMHCWymd0ff1Dsg,2017-11-01,0,2,2.0,2.0,2.0,2.0,0.25,0.1111111111111111,0.0,0.0
2760,umrDQGRNied77aVg29_fVw,2014-11-01,0,12,4.07514450867052,4.0701754385964914,4.064935064935065,4.088235294117647,14.416666666666666,12.666666666666666,12.833333333333334,11.333333333333334
2761,uoZwJJaplLsktVrRw0JiQw,2012-12-01,1,11,3.4375,3.75,3.625,3.25,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
2762,uosJ3_thR5J8At3j4K5xaw,2017-08-01,0,2,3.0,1.0,1.0,1.0,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.0
2763,up-RKqEfV9iIrtc6iyCDfw,2009-02-01,0,6,3.6153846153846154,3.875,3.6,4.0,1.0833333333333333,0.8888888888888888,0.8333333333333334,0.3333333333333333
2764,urWkq22ug6ppT4a6aSPwhA,2009-01-01,0,5,4.2,4.0,4.0,4.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
2765,urkODQ1jX0qQzgbqsQjWVQ,2014-04-01,0,12,4.2578616352201255,4.382978723404255,4.54,4.515151515151516,13.25,10.444444444444445,8.333333333333334,11.0
2766,usRJtfQdy0NtjWb7Ayvmsw,2008-04-01,0,1,3.0,3.0,3.0,3.0,0.08333333333333333,0.0,0.0,0.0
2767,utIA0LyQmwP-9DRyxUe6qQ,2013-11-01,0,12,4.152974504249292,4.139130434782609,4.09375,4.046875,29.416666666666668,25.555555555555557,21.333333333333332,21.333333333333332
2768,utR8Ei5_c2CRAIffpYtdZQ,2016-12-01,0,12,3.683333333333333,3.6491228070175437,3.716666666666667,3.5757575757575757,15.0,12.666666666666666,10.0,11.0
2769,utqMwgvfYPlWMaRkX09w1g,2016-07-01,0,11,4.5,4.486486486486487,4.607142857142857,4.473684210526316,3.3333333333333335,4.111111111111111,4.666666666666667,6.333333333333333
2770,uviRod6UijxnbOBaztFhcw,2018-02-01,0,2,3.25,3.25,3.25,3.25,1.0,0.0,0.0,0.0
2771,uxKGdN6hKQniEKV7J6_DsQ,2013-06-01,0,12,4.0,4.133333333333334,4.5,4.571428571428571,3.5833333333333335,3.3333333333333335,3.0,2.3333333333333335
2772,uxmL96QngoslrtMXaQ80nA,2011-12-01,1,8,4.733333333333333,4.888888888888889,4.875,5.0,1.25,1.0,1.3333333333333333,0.6666666666666666
2773,uytrX0s6etYPCcMVC07KJw,2014-01-01,0,6,3.375,3.6666666666666665,3.4,3.4,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.6666666666666667
2774,v0FdDAXvEYieRWcngbCe1Q,2015-08-01,0,12,3.1052631578947367,3.1714285714285713,3.0,3.5,4.75,3.888888888888889,3.1666666666666665,2.0
2775,v0TT3dcZ8OdTtaJEKxIcuA,2015-04-01,0,10,4.071428571428571,4.363636363636363,4.222222222222222,3.25,1.1666666666666667,1.2222222222222223,1.5,1.3333333333333333
2776,v0YATh4rCiPlBpSyNmh3tQ,2016-08-01,0,12,3.8732394366197185,3.76,3.689655172413793,3.5,5.916666666666667,5.555555555555555,4.833333333333333,4.0
2777,v0bL0-frMFrvHz-5OgUczw,2013-11-01,0,12,3.5625,3.515151515151515,3.45,3.6666666666666665,4.0,3.6666666666666665,3.3333333333333335,3.0
2778,v1W1m7MwUASmIc28wyOmkw,2016-06-01,0,11,3.533333333333333,3.3684210526315788,3.6153846153846154,3.4285714285714284,2.5,2.111111111111111,2.1666666666666665,2.3333333333333335
2779,v1cbdKF5EjgWSwutjzg-WA,2017-04-01,0,6,4.444444444444445,4.285714285714286,4.666666666666667,4.0,0.75,0.7777777777777778,0.5,0.3333333333333333
2780,v2tjswIV3e0c8o7_7MwYmg,2012-06-01,0,11,3.024390243902439,3.0,3.142857142857143,2.923076923076923,3.4166666666666665,3.111111111111111,3.5,4.333333333333333
2781,v35sTRP8H8VZ6T9b8jYD6w,2015-09-01,0,12,4.078431372549019,4.162162162162162,3.9047619047619047,4.6,4.25,4.111111111111111,3.5,3.3333333333333335
2782,v4YmJDtKzG2Dlh-vGB241w,2012-09-01,0,11,3.1666666666666665,3.2222222222222223,3.857142857142857,4.0,3.5,3.0,2.3333333333333335,2.0
2783,v5IUggBPzXEF1MCB7QMRsQ,2011-01-01,0,10,2.75,2.5555555555555554,2.5714285714285716,3.0,1.3333333333333333,1.0,1.1666666666666667,1.0
2784,v5zzCmCf1L4Utjit12EMuQ,2016-11-01,0,12,3.3767123287671232,3.5841584158415842,3.4827586206896552,3.5555555555555554,12.166666666666666,11.222222222222221,9.666666666666666,9.0
2785,v8QuF4YX9Bb-qEtKLVPrmA,2010-09-01,0,10,2.642857142857143,2.789473684210526,2.8666666666666667,3.5714285714285716,2.3333333333333335,2.111111111111111,2.5,2.3333333333333335
2786,v9ZRK2k85eFlZ6rLYVbMqQ,2012-09-01,0,2,3.5,3.0,3.0,3.0,0.16666666666666666,0.1111111111111111,0.0,0.0
2787,vA7gCRT0JsgSYy0U8NY0nA,2017-02-01,0,12,4.495575221238938,4.629032258064516,4.870967741935484,4.8,9.416666666666666,6.888888888888889,5.166666666666667,5.0
2788,vAf3U749Y1hnFfnMpKHuyw,2018-01-01,0,2,2.2857142857142856,2.2857142857142856,2.2857142857142856,2.2857142857142856,0.5833333333333334,0.0,0.0,0.0
2789,vC23Fq8lMkNiZ4F8yh3ukQ,2009-03-01,0,12,3.3392857142857144,3.736842105263158,3.6315789473684212,4.0,4.666666666666667,4.222222222222222,3.1666666666666665,3.3333333333333335
2790,vDrpcXm6QIfnOQrMgEkh9Q,2016-02-01,0,10,3.742857142857143,4.25,4.333333333333333,5.0,2.9166666666666665,1.7777777777777777,1.5,0.6666666666666666
2791,vEb2SmLVYLm4YoO0uJZzww,2012-06-01,0,2,3.0,3.0,3.0,3.0,0.16666666666666666,0.0,0.0,0.0
2792,vGQhSTsbHTTly4G3sQoGow,2014-02-01,0,9,4.294117647058823,3.9,2.75,3.0,1.4166666666666667,1.1111111111111112,0.6666666666666666,0.6666666666666666
2793,vK1_qKEG7zHvjiTOsN0CRg,2014-12-01,0,12,4.301418439716312,4.265625,4.349593495934959,4.260869565217392,23.5,21.333333333333332,20.5,15.333333333333334
2794,vKKIO3Dc8m6i1C9UYwJzSQ,2014-01-01,0,11,2.9622641509433962,3.0606060606060606,3.25,2.9,4.416666666666667,3.6666666666666665,2.6666666666666665,3.3333333333333335
2795,vKKSF1_1JNnRMaoNPQb5Lw,2013-10-01,0,12,3.654320987654321,3.890909090909091,4.027777777777778,4.0,6.75,6.111111111111111,6.0,5.333333333333333
2796,vOyZkFAknjVg-Fwye3TKaQ,2008-06-01,1,6,3.8181818181818183,3.5714285714285716,3.8,3.75,0.9166666666666666,0.7777777777777778,0.8333333333333334,1.3333333333333333
2797,vPY81xMMWo3_cja04oqmmg,2017-05-01,0,2,1.0,1.0,1.0,1.0,0.25,0.2222222222222222,0.3333333333333333,0.0
2798,vQq_sX0kSAUdT3yLW06q5A,2013-01-01,0,12,4.333333333333333,4.327272727272727,4.238095238095238,4.375,5.5,6.111111111111111,7.0,8.0
2799,vU8-ATy2-MASm-bQXdhRaw,2007-12-01,0,1,3.0,3.0,3.0,3.0,0.08333333333333333,0.0,0.0,0.0
2800,vUgCHg2pWUrbg_xrJZz6Lg,2013-08-01,1,12,4.741935483870968,4.708333333333333,4.684210526315789,4.75,2.5833333333333335,2.6666666666666665,3.1666666666666665,4.0
2801,vVOoL5H8Fr-qlQv-_DdoMA,2015-01-01,0,9,2.2142857142857144,2.0,1.7142857142857142,2.0,1.1666666666666667,1.2222222222222223,1.1666666666666667,1.3333333333333333
2802,vW4aHXGRfkrsaNdNUuE1RQ,2017-03-01,0,12,4.011764705882353,3.792452830188679,4.137931034482759,4.0,7.083333333333333,5.888888888888889,4.833333333333333,4.0
2803,v_ScMp_9Eyx0uBAiZoB4zg,2016-03-01,0,1,5.0,5.0,5.0,5.0,0.08333333333333333,0.0,0.0,0.0
2804,v_ubyYwllvUW1No-hKhsbQ,2014-11-01,0,12,3.7032967032967035,3.6610169491525424,3.769230769230769,3.2857142857142856,7.583333333333333,6.555555555555555,6.5,4.666666666666667
2805,vaAZBXG2gepDhEKdFHlMnA,2014-08-01,0,10,3.925925925925926,3.5555555555555554,3.3333333333333335,3.5,2.25,1.0,1.0,1.3333333333333333
2806,vh7DT2UwLsxtmmdxhIiJTg,2018-02-01,0,2,4.0606060606060606,4.0606060606060606,4.0606060606060606,4.0606060606060606,2.75,0.0,0.0,0.0
2807,vhIJ91MDgUuk4Cr9Kpj1Nw,2009-12-01,0,10,4.0,4.421052631578948,4.222222222222222,4.0,2.5833333333333335,2.111111111111111,1.5,0.6666666666666666
2808,vhImhRvHgAsUnBvVcRYRkQ,2014-11-01,0,12,4.191780821917808,4.217821782178218,4.184615384615385,4.2272727272727275,12.166666666666666,11.222222222222221,10.833333333333334,7.333333333333333
2809,vjaHGc25CcyNPZTbjDa7Ww,2013-09-01,0,12,4.072,4.030612244897959,4.096774193548387,4.162162162162162,10.416666666666666,10.88888888888889,10.333333333333334,12.333333333333334
2810,vjlnj2qGXOQrLVLaCCF_mw,2016-01-01,0,12,3.2948717948717947,3.2127659574468086,2.896551724137931,2.5,6.5,5.222222222222222,4.833333333333333,5.333333333333333
2811,vka3eWL0UV22Mks7Va_qsA,2017-12-01,0,4,3.6857142857142855,3.7,3.7,3.7,2.9166666666666665,1.1111111111111112,0.0,0.0
2812,vkvxUYIrwIV3r5o4dFF5Mg,2016-07-01,0,11,3.283333333333333,3.4545454545454546,3.3333333333333335,3.2857142857142856,5.0,3.6666666666666665,4.0,2.3333333333333335
2813,vl4z9uGNc80Xt7qB9V1fdA,2017-06-01,0,10,3.941747572815534,4.018518518518518,3.9285714285714284,3.9166666666666665,8.583333333333334,6.0,4.666666666666667,4.0
2814,vrKcFQPxj1Zzyj93yl-t6g,2014-12-01,0,12,3.8742138364779874,3.9298245614035086,3.9571428571428573,3.9615384615384617,13.25,12.666666666666666,11.666666666666666,8.666666666666666
2815,vrpW_ZIjHvsAX3ByyeHjCA,2007-08-01,0,4,3.0,2.6666666666666665,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2816,vvhAxwzyVvjbKOrYpXWqyg,2017-02-01,0,12,4.104477611940299,4.170731707317073,4.04,4.3,5.583333333333333,4.555555555555555,4.166666666666667,3.3333333333333335
2817,vwmVWRlYnxdPrsl4MEg3eQ,2018-03-01,0,1,1.0,1.0,1.0,1.0,0.08333333333333333,0.0,0.0,0.0
